BADANIE;Jednostka;Cena
MR PILNE inne ONKO;goleniow;0
MR PILNE inne ONKO;gorlice;0
MR PILNE inne ONKO;grajewo;0
MR PILNE inne ONKO;grodzisk;0
MR PILNE inne ONKO;kartuzy;0
MR PILNE inne ONKO;klodzko;0
MR PILNE inne ONKO;lapy;0
MR PILNE inne ONKO;lubaczow;0
MR PILNE inne ONKO;mswsiedlce;0
MR PILNE inne ONKO;nml;0
MR PILNE inne ONKO;ostrow;0
MR PILNE inne ONKO;pczotwock;0
MR PILNE inne ONKO;radiomedica;0
MR PILNE inne ONKO;rybnik;0
MR PILNE inne ONKO;scanmed;0
MR PILNE inne ONKO;sokolow;0
MR PILNE inne ONKO;spbochnia;0
MR PILNE inne ONKO;spzozlezajsk;0
MR PILNE inne ONKO;spzozmc;0
MR PILNE inne ONKO;spzozturek;0
MR PILNE inne ONKO;spzzozsierpc;0
MR PILNE inne ONKO;starachowice;0
MR PILNE inne ONKO;swk;0
MR PILNE inne ONKO;szpitaldzieciecy;0
MR PILNE inne ONKO;szpitallubartow;0
MR PILNE inne ONKO;szpitalopole;0
MR PILNE inne ONKO;szpitalzakopane;0
MR PILNE inne ONKO;szpitalzawiercie;0
MR PILNE inne ONKO;tdbelzyce;0
MR PILNE inne ONKO;tdbonifratrzy;0
MR PILNE inne ONKO;tdbrodnowski;0
MR PILNE inne ONKO;tdemcpiaseczno;0
MR PILNE inne ONKO;tdgammaknife;0
MR PILNE inne ONKO;tdgniezno;0
MR PILNE inne ONKO;tdipin;0
MR PILNE inne ONKO;tdkluczbork;0
MR PILNE inne ONKO;tdkolbuszowa;0
MR PILNE inne ONKO;tdksskrakow;0
MR PILNE inne ONKO;tdneuromedyka;0
MR PILNE inne ONKO;tdnowomedica;0
MR PILNE inne ONKO;tdonkologiaradom;0
MR PILNE inne ONKO;tdparczew;0
MR PILNE inne ONKO;tdpionki;0
MR PILNE inne ONKO;tdpraski;0
MR PILNE inne ONKO;tdpoludniowy;0
MR PILNE inne ONKO;tdpyrzyce;0
MR PILNE inne ONKO;tdscanmedak5;0
MR PILNE inne ONKO;tdscanmedpila;0
MR PILNE inne ONKO;tdsmswinoujscie;0
MR PILNE inne ONKO;tdspectrum;0
MR PILNE inne ONKO;tdspzozkolo;0
MR PILNE inne ONKO;tdspzozsiedlce;0
MR PILNE inne ONKO;tdsulechowNOWY;0
MR PILNE inne ONKO;tdszpitalchelm;0
MR PILNE inne ONKO;tdszpitalkolno;0
MR PILNE inne ONKO;tdwszplock;0
MR PILNE inne ONKO;tdzoznidzica;0
MR PILNE inne ONKO;tdzozplonsk;0
MR PILNE inne ONKO;td7szmw;0
MR PILNE inne ONKO;tworki;0
MR PILNE inne ONKO;uskbialystok;0
MR PILNE inne ONKO;uskpoznan;0
MR PILNE inne ONKO;wlodawa;0
MR PILNE inne ONKO;zambrow;0
MR PILNE inne ONKO;zgorzelec;0
MR PILNE inne ONKO;zozbiala;0
MR PILNE inne ONKO;zozswietochlowice;0
MR PILNE inne ONKO;almed;0
MR PILNE inne ONKO;dabrowatarnowska;0
MR PILNE inne ONKO;grupazdrowie;0
MR PILNE inne ONKO;komed;0
MR PILNE inne ONKO;poddebice2;0
MR PILNE inne ONKO;swp;555
MR PILNE inne ONKO;puszczykowo;555
MR PILNE inne ONKO;rodamed;297
MR PILNE inne ONKO;sm4gliwice;420
MR PILNE inne ONKO;spzozswidnica;0
MR PILNE inne ONKO;szpitaljaslo;0
MR PILNE inne ONKO;szpitalrydygier;0
MR PILNE inne ONKO;tdmilicz;0
MR PILNE inne ONKO;tdsuchab;0
MR PILNE inne ONKO;tomograf;555
MR PILNE inne ONKO;wsswroclaw;0
MR PILNE inne ONKO;wysmaz;412,5
MR PILNE inne ONKO;zozbol;343,62
MR PILNE inne ONKO;zozboleslawiec;343,62
MR PILNE inne ONKO;zozsochaczew;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;alfasochaczew;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;bimed;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;diamed;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;domchojna2;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;domchojna;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;gz;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;gzplonsk;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;gzszczecin;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;kamienpomorski;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;kosmowroclaw;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;medinet;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;nrkrakow;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;nzozevita;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;powiatsredzki;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;smtorun;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;szpitalsiemiatycze;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdallmedica;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdcmbatorego;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdcrir;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdkoszalinmswia;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdorzesze;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdstalowawola;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdtargowek;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdzozwola;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;wegorzewo;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;wimed;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;wss5;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;bialogard;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;brodnica;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;brzesko;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;cobydgoszcz;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;dcmdolmed;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;dzierzoniow;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;faceclinic;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;goleniow;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;gorlice;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;grajewo;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;grodzisk;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;kartuzy;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;klodzko;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;lapy;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;lubaczow;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;mswsiedlce;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;nml;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;ostrow;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;pczotwock;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;radiomedica;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;rybnik;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;scanmed;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;sokolow;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;spbochnia;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;spzozlezajsk;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;spzozmc;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;spzozturek;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;spzzozsierpc;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;starachowice;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;swk;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;szpitaldzieciecy;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;szpitallubartow;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;szpitalopole;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;szpitalzakopane;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;szpitalzawiercie;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdbelzyce;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdbonifratrzy;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdbrodnowski;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdemcpiaseczno;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdgammaknife;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdgniezno;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdipin;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdkluczbork;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdkolbuszowa;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdksskrakow;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdneuromedyka;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdnowomedica;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdonkologiaradom;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdparczew;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdpionki;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdpraski;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdpoludniowy;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdpyrzyce;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdscanmedak5;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdscanmedpila;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdsmswinoujscie;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdspectrum;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdspzozkolo;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdspzozsiedlce;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdsulechowNOWY;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdszpitalchelm;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdszpitalkolno;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdwszplock;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdzoznidzica;320
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdzozplonsk;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;td7szmw;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tworki;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;uskbialystok;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;uskpoznan;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;wlodawa;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;zambrow;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;zgorzelec;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;zozbiala;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;zozswietochlowice;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;almed;120,4
MR PLANOWE GŁ/KRG ONKO PORÓW.;dabrowatarnowska;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;grupazdrowie;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;komed;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;poddebice2;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;swp;157,5
MR PLANOWE GŁ/KRG ONKO PORÓW.;puszczykowo;157,5
MR PLANOWE GŁ/KRG ONKO PORÓW.;rodamed;20,9
MR PLANOWE GŁ/KRG ONKO PORÓW.;sm4gliwice;50,4
MR PLANOWE GŁ/KRG ONKO PORÓW.;spzozswidnica;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;szpitaljaslo;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;szpitalrydygier;50,4
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdmilicz;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tdsuchab;0
MR PLANOWE GŁ/KRG ONKO PORÓW.;tomograf;157,5
MR PLANOWE GŁ/KRG ONKO PORÓW.;wsswroclaw;65,625
MR PLANOWE GŁ/KRG ONKO PORÓW.;wysmaz;62,5
MR PLANOWE GŁ/KRG ONKO PORÓW.;zozbol;231,696
MR PLANOWE GŁ/KRG ONKO PORÓW.;zozboleslawiec;231,696
MR PLANOWE GŁ/KRG ONKO PORÓW.;zozsochaczew;0
MR PLANOWE  stawy ONKO PORÓW.;alfasochaczew;0
MR PLANOWE  stawy ONKO PORÓW.;bimed;0
MR PLANOWE  stawy ONKO PORÓW.;diamed;0
MR PLANOWE  stawy ONKO PORÓW.;domchojna2;0
MR PLANOWE  stawy ONKO PORÓW.;domchojna;0
MR PLANOWE  stawy ONKO PORÓW.;gz;0
MR PLANOWE  stawy ONKO PORÓW.;gzplonsk;0
MR PLANOWE  stawy ONKO PORÓW.;gzszczecin;0
MR PLANOWE  stawy ONKO PORÓW.;kamienpomorski;0
MR PLANOWE  stawy ONKO PORÓW.;kosmowroclaw;0
MR PLANOWE  stawy ONKO PORÓW.;medinet;0
MR PLANOWE  stawy ONKO PORÓW.;nrkrakow;0
MR PLANOWE  stawy ONKO PORÓW.;nzozevita;0
MR PLANOWE  stawy ONKO PORÓW.;powiatsredzki;0
MR PLANOWE  stawy ONKO PORÓW.;smtorun;0
MR PLANOWE  stawy ONKO PORÓW.;szpitalsiemiatycze;0
MR PLANOWE  stawy ONKO PORÓW.;tdallmedica;0
MR PLANOWE  stawy ONKO PORÓW.;tdcmbatorego;0
MR PLANOWE  stawy ONKO PORÓW.;tdcrir;0
MR PLANOWE  stawy ONKO PORÓW.;tdkoszalinmswia;0
MR PLANOWE  stawy ONKO PORÓW.;tdorzesze;0
MR PLANOWE  stawy ONKO PORÓW.;tdstalowawola;0
MR PLANOWE  stawy ONKO PORÓW.;tdtargowek;0
MR PLANOWE  stawy ONKO PORÓW.;tdzozwola;0
MR PLANOWE  stawy ONKO PORÓW.;wegorzewo;0
MR PLANOWE  stawy ONKO PORÓW.;wimed;0
MR PLANOWE  stawy ONKO PORÓW.;wss5;0
MR PLANOWE  stawy ONKO PORÓW.;bialogard;0
MR PLANOWE  stawy ONKO PORÓW.;brodnica;0
MR PLANOWE  stawy ONKO PORÓW.;brzesko;0
MR PLANOWE  stawy ONKO PORÓW.;cobydgoszcz;0
MR PLANOWE  stawy ONKO PORÓW.;dcmdolmed;0
MR PLANOWE  stawy ONKO PORÓW.;dzierzoniow;0
MR PLANOWE  stawy ONKO PORÓW.;faceclinic;0
MR PLANOWE  stawy ONKO PORÓW.;goleniow;0
MR PLANOWE  stawy ONKO PORÓW.;gorlice;0
MR PLANOWE  stawy ONKO PORÓW.;grajewo;0
MR PLANOWE  stawy ONKO PORÓW.;grodzisk;0
MR PLANOWE  stawy ONKO PORÓW.;kartuzy;0
MR PLANOWE  stawy ONKO PORÓW.;klodzko;0
MR PLANOWE  stawy ONKO PORÓW.;lapy;0
MR PLANOWE  stawy ONKO PORÓW.;lubaczow;0
MR PLANOWE  stawy ONKO PORÓW.;mswsiedlce;0
MR PLANOWE  stawy ONKO PORÓW.;nml;0
MR PLANOWE  stawy ONKO PORÓW.;ostrow;0
MR PLANOWE  stawy ONKO PORÓW.;pczotwock;0
MR PLANOWE  stawy ONKO PORÓW.;radiomedica;0
MR PLANOWE  stawy ONKO PORÓW.;rybnik;0
MR PLANOWE  stawy ONKO PORÓW.;scanmed;0
MR PLANOWE  stawy ONKO PORÓW.;sokolow;0
MR PLANOWE  stawy ONKO PORÓW.;spbochnia;0
MR PLANOWE  stawy ONKO PORÓW.;spzozlezajsk;0
MR PLANOWE  stawy ONKO PORÓW.;spzozmc;0
MR PLANOWE  stawy ONKO PORÓW.;spzozturek;0
MR PLANOWE  stawy ONKO PORÓW.;spzzozsierpc;0
MR PLANOWE  stawy ONKO PORÓW.;starachowice;0
MR PLANOWE  stawy ONKO PORÓW.;swk;0
MR PLANOWE  stawy ONKO PORÓW.;szpitaldzieciecy;0
MR PLANOWE  stawy ONKO PORÓW.;szpitallubartow;0
MR PLANOWE  stawy ONKO PORÓW.;szpitalopole;0
MR PLANOWE  stawy ONKO PORÓW.;szpitalzakopane;0
MR PLANOWE  stawy ONKO PORÓW.;szpitalzawiercie;0
MR PLANOWE  stawy ONKO PORÓW.;tdbelzyce;0
MR PLANOWE  stawy ONKO PORÓW.;tdbonifratrzy;0
MR PLANOWE  stawy ONKO PORÓW.;tdbrodnowski;0
MR PLANOWE  stawy ONKO PORÓW.;tdemcpiaseczno;0
MR PLANOWE  stawy ONKO PORÓW.;tdgammaknife;0
MR PLANOWE  stawy ONKO PORÓW.;tdgniezno;0
MR PLANOWE  stawy ONKO PORÓW.;tdipin;0
MR PLANOWE  stawy ONKO PORÓW.;tdkluczbork;0
MR PLANOWE  stawy ONKO PORÓW.;tdkolbuszowa;0
MR PLANOWE  stawy ONKO PORÓW.;tdksskrakow;0
MR PLANOWE  stawy ONKO PORÓW.;tdneuromedyka;0
MR PLANOWE  stawy ONKO PORÓW.;tdnowomedica;0
MR PLANOWE  stawy ONKO PORÓW.;tdonkologiaradom;0
MR PLANOWE  stawy ONKO PORÓW.;tdparczew;0
MR PLANOWE  stawy ONKO PORÓW.;tdpionki;0
MR PLANOWE  stawy ONKO PORÓW.;tdpraski;0
MR PLANOWE  stawy ONKO PORÓW.;tdpoludniowy;0
MR PLANOWE  stawy ONKO PORÓW.;tdpyrzyce;0
MR PLANOWE  stawy ONKO PORÓW.;tdscanmedak5;0
MR PLANOWE  stawy ONKO PORÓW.;tdscanmedpila;0
MR PLANOWE  stawy ONKO PORÓW.;tdsmswinoujscie;0
MR PLANOWE  stawy ONKO PORÓW.;tdspectrum;0
MR PLANOWE  stawy ONKO PORÓW.;tdspzozkolo;0
MR PLANOWE  stawy ONKO PORÓW.;tdspzozsiedlce;0
MR PLANOWE  stawy ONKO PORÓW.;tdsulechowNOWY;0
MR PLANOWE  stawy ONKO PORÓW.;tdszpitalchelm;0
MR PLANOWE  stawy ONKO PORÓW.;tdszpitalkolno;0
MR PLANOWE  stawy ONKO PORÓW.;tdwszplock;0
MR PLANOWE  stawy ONKO PORÓW.;tdzoznidzica;320
MR PLANOWE  stawy ONKO PORÓW.;tdzozplonsk;0
MR PLANOWE  stawy ONKO PORÓW.;td7szmw;0
MR PLANOWE  stawy ONKO PORÓW.;tworki;0
MR PLANOWE  stawy ONKO PORÓW.;uskbialystok;0
MR PLANOWE  stawy ONKO PORÓW.;uskpoznan;0
MR PLANOWE  stawy ONKO PORÓW.;wlodawa;0
MR PLANOWE  stawy ONKO PORÓW.;zambrow;0
MR PLANOWE  stawy ONKO PORÓW.;zgorzelec;0
MR PLANOWE  stawy ONKO PORÓW.;zozbiala;0
MR PLANOWE  stawy ONKO PORÓW.;zozswietochlowice;0
MR PLANOWE  stawy ONKO PORÓW.;almed;145,6
MR PLANOWE  stawy ONKO PORÓW.;dabrowatarnowska;0
MR PLANOWE  stawy ONKO PORÓW.;grupazdrowie;0
MR PLANOWE  stawy ONKO PORÓW.;komed;0
MR PLANOWE  stawy ONKO PORÓW.;poddebice2;0
MR PLANOWE  stawy ONKO PORÓW.;swp;217,5
MR PLANOWE  stawy ONKO PORÓW.;puszczykowo;217,5
MR PLANOWE  stawy ONKO PORÓW.;rodamed;24,2
MR PLANOWE  stawy ONKO PORÓW.;sm4gliwice;69,6
MR PLANOWE  stawy ONKO PORÓW.;spzozswidnica;0
MR PLANOWE  stawy ONKO PORÓW.;szpitaljaslo;0
MR PLANOWE  stawy ONKO PORÓW.;szpitalrydygier;57,6
MR PLANOWE  stawy ONKO PORÓW.;tdmilicz;0
MR PLANOWE  stawy ONKO PORÓW.;tdsuchab;0
MR PLANOWE  stawy ONKO PORÓW.;tomograf;217,5
MR PLANOWE  stawy ONKO PORÓW.;wsswroclaw;81,25
MR PLANOWE  stawy ONKO PORÓW.;wysmaz;81,25
MR PLANOWE  stawy ONKO PORÓW.;zozbol;231,696
MR PLANOWE  stawy ONKO PORÓW.;zozboleslawiec;231,696
MR PLANOWE  stawy ONKO PORÓW.;zozsochaczew;0
MR PLANOWE  inne ONKO PORÓW.;alfasochaczew;0
MR PLANOWE  inne ONKO PORÓW.;bimed;0
MR PLANOWE  inne ONKO PORÓW.;diamed;0
MR PLANOWE  inne ONKO PORÓW.;domchojna2;0
MR PLANOWE  inne ONKO PORÓW.;domchojna;0
MR PLANOWE  inne ONKO PORÓW.;gz;0
MR PLANOWE  inne ONKO PORÓW.;gzplonsk;0
MR PLANOWE  inne ONKO PORÓW.;gzszczecin;0
MR PLANOWE  inne ONKO PORÓW.;kamienpomorski;0
MR PLANOWE  inne ONKO PORÓW.;kosmowroclaw;0
MR PLANOWE  inne ONKO PORÓW.;medinet;0
MR PLANOWE  inne ONKO PORÓW.;nrkrakow;0
MR PLANOWE  inne ONKO PORÓW.;nzozevita;0
MR PLANOWE  inne ONKO PORÓW.;powiatsredzki;0
MR PLANOWE  inne ONKO PORÓW.;smtorun;0
MR PLANOWE  inne ONKO PORÓW.;szpitalsiemiatycze;0
MR PLANOWE  inne ONKO PORÓW.;tdallmedica;0
MR PLANOWE  inne ONKO PORÓW.;tdcmbatorego;0
MR PLANOWE  inne ONKO PORÓW.;tdcrir;0
MR PLANOWE  inne ONKO PORÓW.;tdkoszalinmswia;0
MR PLANOWE  inne ONKO PORÓW.;tdorzesze;0
MR PLANOWE  inne ONKO PORÓW.;tdstalowawola;0
MR PLANOWE  inne ONKO PORÓW.;tdtargowek;0
MR PLANOWE  inne ONKO PORÓW.;tdzozwola;0
MR PLANOWE  inne ONKO PORÓW.;wegorzewo;0
MR PLANOWE  inne ONKO PORÓW.;wimed;0
MR PLANOWE  inne ONKO PORÓW.;wss5;0
MR PLANOWE  inne ONKO PORÓW.;bialogard;0
MR PLANOWE  inne ONKO PORÓW.;brodnica;0
MR PLANOWE  inne ONKO PORÓW.;brzesko;0
MR PLANOWE  inne ONKO PORÓW.;cobydgoszcz;0
MR PLANOWE  inne ONKO PORÓW.;dcmdolmed;0
MR PLANOWE  inne ONKO PORÓW.;dzierzoniow;0
MR PLANOWE  inne ONKO PORÓW.;faceclinic;0
MR PLANOWE  inne ONKO PORÓW.;goleniow;0
MR PLANOWE  inne ONKO PORÓW.;gorlice;0
MR PLANOWE  inne ONKO PORÓW.;grajewo;0
MR PLANOWE  inne ONKO PORÓW.;grodzisk;0
MR PLANOWE  inne ONKO PORÓW.;kartuzy;0
MR PLANOWE  inne ONKO PORÓW.;klodzko;0
MR PLANOWE  inne ONKO PORÓW.;lapy;0
MR PLANOWE  inne ONKO PORÓW.;lubaczow;0
MR PLANOWE  inne ONKO PORÓW.;mswsiedlce;0
MR PLANOWE  inne ONKO PORÓW.;nml;0
MR PLANOWE  inne ONKO PORÓW.;ostrow;0
MR PLANOWE  inne ONKO PORÓW.;pczotwock;0
MR PLANOWE  inne ONKO PORÓW.;radiomedica;0
MR PLANOWE  inne ONKO PORÓW.;rybnik;0
MR PLANOWE  inne ONKO PORÓW.;scanmed;0
MR PLANOWE  inne ONKO PORÓW.;sokolow;0
MR PLANOWE  inne ONKO PORÓW.;spbochnia;0
MR PLANOWE  inne ONKO PORÓW.;spzozlezajsk;0
MR PLANOWE  inne ONKO PORÓW.;spzozmc;0
MR PLANOWE  inne ONKO PORÓW.;spzozturek;0
MR PLANOWE  inne ONKO PORÓW.;spzzozsierpc;0
MR PLANOWE  inne ONKO PORÓW.;starachowice;0
MR PLANOWE  inne ONKO PORÓW.;swk;0
MR PLANOWE  inne ONKO PORÓW.;szpitaldzieciecy;0
MR PLANOWE  inne ONKO PORÓW.;szpitallubartow;0
MR PLANOWE  inne ONKO PORÓW.;szpitalopole;0
MR PLANOWE  inne ONKO PORÓW.;szpitalzakopane;0
MR PLANOWE  inne ONKO PORÓW.;szpitalzawiercie;0
MR PLANOWE  inne ONKO PORÓW.;tdbelzyce;0
MR PLANOWE  inne ONKO PORÓW.;tdbonifratrzy;0
MR PLANOWE  inne ONKO PORÓW.;tdbrodnowski;0
MR PLANOWE  inne ONKO PORÓW.;tdemcpiaseczno;0
MR PLANOWE  inne ONKO PORÓW.;tdgammaknife;0
MR PLANOWE  inne ONKO PORÓW.;tdgniezno;0
MR PLANOWE  inne ONKO PORÓW.;tdipin;0
MR PLANOWE  inne ONKO PORÓW.;tdkluczbork;0
MR PLANOWE  inne ONKO PORÓW.;tdkolbuszowa;0
MR PLANOWE  inne ONKO PORÓW.;tdksskrakow;0
MR PLANOWE  inne ONKO PORÓW.;tdneuromedyka;0
MR PLANOWE  inne ONKO PORÓW.;tdnowomedica;0
MR PLANOWE  inne ONKO PORÓW.;tdonkologiaradom;0
MR PLANOWE  inne ONKO PORÓW.;tdparczew;0
MR PLANOWE  inne ONKO PORÓW.;tdpionki;0
MR PLANOWE  inne ONKO PORÓW.;tdpraski;0
MR PLANOWE  inne ONKO PORÓW.;tdpoludniowy;0
MR PLANOWE  inne ONKO PORÓW.;tdpyrzyce;0
MR PLANOWE  inne ONKO PORÓW.;tdscanmedak5;0
MR PLANOWE  inne ONKO PORÓW.;tdscanmedpila;0
MR PLANOWE  inne ONKO PORÓW.;tdsmswinoujscie;0
MR PLANOWE  inne ONKO PORÓW.;tdspectrum;0
MR PLANOWE  inne ONKO PORÓW.;tdspzozkolo;0
MR PLANOWE  inne ONKO PORÓW.;tdspzozsiedlce;0
MR PLANOWE  inne ONKO PORÓW.;tdsulechowNOWY;0
MR PLANOWE  inne ONKO PORÓW.;tdszpitalchelm;0
MR PLANOWE  inne ONKO PORÓW.;tdszpitalkolno;0
MR PLANOWE  inne ONKO PORÓW.;tdwszplock;0
MR PLANOWE  inne ONKO PORÓW.;tdzoznidzica;320
MR PLANOWE  inne ONKO PORÓW.;tdzozplonsk;0
MR PLANOWE  inne ONKO PORÓW.;td7szmw;0
MR PLANOWE  inne ONKO PORÓW.;tworki;0
MR PLANOWE  inne ONKO PORÓW.;uskbialystok;0
MR PLANOWE  inne ONKO PORÓW.;uskpoznan;0
MR PLANOWE  inne ONKO PORÓW.;wlodawa;0
MR PLANOWE  inne ONKO PORÓW.;zambrow;0
MR PLANOWE  inne ONKO PORÓW.;zgorzelec;0
MR PLANOWE  inne ONKO PORÓW.;zozbiala;0
MR PLANOWE  inne ONKO PORÓW.;zozswietochlowice;0
MR PLANOWE  inne ONKO PORÓW.;almed;162,4
MR PLANOWE  inne ONKO PORÓW.;dabrowatarnowska;0
MR PLANOWE  inne ONKO PORÓW.;grupazdrowie;0
MR PLANOWE  inne ONKO PORÓW.;komed;0
MR PLANOWE  inne ONKO PORÓW.;poddebice2;0
MR PLANOWE  inne ONKO PORÓW.;swp;240
MR PLANOWE  inne ONKO PORÓW.;puszczykowo;240
MR PLANOWE  inne ONKO PORÓW.;rodamed;28,6
MR PLANOWE  inne ONKO PORÓW.;sm4gliwice;76,8
MR PLANOWE  inne ONKO PORÓW.;spzozswidnica;0
MR PLANOWE  inne ONKO PORÓW.;szpitaljaslo;0
MR PLANOWE  inne ONKO PORÓW.;szpitalrydygier;67,2
MR PLANOWE  inne ONKO PORÓW.;tdmilicz;0
MR PLANOWE  inne ONKO PORÓW.;tdsuchab;0
MR PLANOWE  inne ONKO PORÓW.;tomograf;240
MR PLANOWE  inne ONKO PORÓW.;wsswroclaw;90,625
MR PLANOWE  inne ONKO PORÓW.;wysmaz;93,75
MR PLANOWE  inne ONKO PORÓW.;zozbol;231,696
MR PLANOWE  inne ONKO PORÓW.;zozboleslawiec;231,696
MR PLANOWE  inne ONKO PORÓW.;zozsochaczew;0
